=> using pytorch pre-trained teacher model 'conv4'
process data from /home/dvspanos/nikos/ca2d/artifacts/rded_sets/bench_tin_conv_el2nw10_ipc10
load data successfully
TRAIN Iter 134: loss = 0.003158,	Top-1 err = 93.950000,	Top-5 err = 80.300000,	train_time = 2.382030
TRAIN Iter 135: loss = 0.003163,	Top-1 err = 94.600000,	Top-5 err = 79.050000,	train_time = 2.382873
TRAIN Iter 136: loss = 0.003154,	Top-1 err = 93.950000,	Top-5 err = 80.750000,	train_time = 2.394512
TRAIN Iter 137: loss = 0.003115,	Top-1 err = 94.400000,	Top-5 err = 82.600000,	train_time = 2.402028
TRAIN Iter 138: loss = 0.003140,	Top-1 err = 94.150000,	Top-5 err = 78.900000,	train_time = 2.378080
TRAIN Iter 139: loss = 0.003146,	Top-1 err = 94.250000,	Top-5 err = 78.900000,	train_time = 2.387300
TRAIN Iter 140: loss = 0.003146,	Top-1 err = 92.200000,	Top-5 err = 75.550000,	train_time = 2.411531
TRAIN Iter 141: loss = 0.003173,	Top-1 err = 94.000000,	Top-5 err = 79.250000,	train_time = 2.385778
TRAIN Iter 142: loss = 0.003114,	Top-1 err = 94.100000,	Top-5 err = 78.950000,	train_time = 2.401580
TRAIN Iter 143: loss = 0.003111,	Top-1 err = 94.200000,	Top-5 err = 80.600000,	train_time = 2.384021
TRAIN Iter 144: loss = 0.003031,	Top-1 err = 92.100000,	Top-5 err = 75.200000,	train_time = 2.382360
TRAIN Iter 145: loss = 0.003020,	Top-1 err = 93.000000,	Top-5 err = 75.000000,	train_time = 2.435905
TRAIN Iter 146: loss = 0.003066,	Top-1 err = 93.800000,	Top-5 err = 77.100000,	train_time = 2.395981
TRAIN Iter 147: loss = 0.003031,	Top-1 err = 94.100000,	Top-5 err = 77.050000,	train_time = 2.435238
TRAIN Iter 148: loss = 0.002978,	Top-1 err = 94.050000,	Top-5 err = 78.100000,	train_time = 2.436309
TRAIN Iter 149: loss = 0.002973,	Top-1 err = 92.550000,	Top-5 err = 77.000000,	train_time = 2.381994
TRAIN Iter 150: loss = 0.003101,	Top-1 err = 93.000000,	Top-5 err = 79.200000,	train_time = 2.414251
TRAIN Iter 151: loss = 0.003064,	Top-1 err = 93.450000,	Top-5 err = 79.100000,	train_time = 2.416061
